i,y,d1,d2,d3,d4,d5,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,x1,x2,x3,x4,x5,x6,x7,x8,x9
472,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.49,15,4,4,34
474,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.225,1,.69,16,6,3,18
478,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.36,1,4,3,34
481,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.79,1,4,3,34
483,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.410,1,1.09,7,8,5,16
484,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,2,.48,13,1,4,18
489,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0.100,1,1.69,7,6,4,7
491,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.49,1,4,5,2
494,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0.100,1,1.09,8,6,9,2
496,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,1.300,1,1.99,17,11,2,18
498,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.200,1,1.69,4,2,4,1
499,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.801,1,2.09,1,7,8,20
500,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0.750,2,4.49,15,23,4,40
501,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.225,1,1.19,8,6,4,22
502,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0.100,1,1.69,16,6,3,7
504,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,.85,15,4,2,34
505,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.225,1,2.14,1,10,3,9
507,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0.450,1,3.19,4,24,3,44
508,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.200,1,1.05,4,2,5,43
509,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,1.65,15,4,2,5
511,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.500,1,1.69,15,4,3,37
512,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.410,1,1.09,1,10,4,16
513,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3.000,2,16.89,7,23,4,40
516,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.09,15,4,4,34
517,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.750,1,1.79,7,6,5,43
520,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,1.35,7,4,3,34
521,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,2,.48,6,1,6,43
522,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.65,1,4,4,5
523,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.200,1,1.69,4,2,4,1
525,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.400,1,3.49,3,12,6,43
527,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.58,1,4,4,11
528,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0.390,1,.95,5,16,2,29
532,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.45,15,4,4,34
533,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,1,6.49,4,2,4,1
535,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,2,.77,13,1,5,49
537,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,2,0.110,1,.69,5,13,4,18
540,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.400,1,2.32,1,7,5,28
541,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.800,1,5.49,3,2,3,12
543,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,1,4.99,4,2,5,43
544,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,2,.73,1,1,6,35
545,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.001,1,2.49,5,7,3,20
547,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.560,1,1.49,1,9,2,24
548,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,2.99,1,5,3,37
552,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,.69,6,1,7,36
554,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.600,1,4.99,3,2,3,33
556,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.350,1,3.29,8,2,5,1
557,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0.250,1,1.29,4,24,5,52
558,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.225,1,.69,7,6,7,43
561,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.69,15,4,4,37
562,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.400,1,2.29,5,7,4,28
563,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.270,1,1.59,7,6,3,7
566,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,1,6.49,4,2,4,36
567,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.500,1,2.15,7,4,3,5
568,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1.000,3,2.99,8,2,6,41
570,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.500,1,.76,5,4,3,21
573,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.750,1,2.29,8,6,5,22
575,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,2.19,15,4,3,34
577,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.830,1,.89,5,8,3,18
579,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.350,1,1.69,16,6,4,18
582,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,.79,15,4,2,18
584,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0.250,1,3.99,1,24,6,6
585,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.36,1,4,4,34
592,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,2,1.29,1,1,8,36
595,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.59,15,4,2,32
599,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.800,1,1.19,7,7,4,43
600,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.000,2,1.69,13,1,6,36
602,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,0.500,1,1.69,7,4,4,37
603,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.000,2,.77,13,1,5,49
605,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.410,1,1.09,1,8,5,16
606,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0.100,1,1.44,6,6,3,7
607,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,0.125,1,1.04,1,14,4,46
608,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0.500,1,1.19,1,24,6,2
610,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0.375,1,1.29,5,5,5,19
611,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.450,1,2.59,1,8,6,51
612,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,2,.89,1,1,7,2
614,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.180,1,2.09,8,2,3,49
617,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.350,1,3.09,3,2,4,49
620,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1.000,1,1.24,15,3,2,15
623,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0.700,1,8.99,1,12,5,
625,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2.270,1,6.79,1,11,5,
626,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.400,1,.63,1,20,4,2
628,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.29,8,17,3,
629,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.380,1,3.59,5,7,4,28
630,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.75,15,4,2,5
633,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,2.49,8,11,3,2
642,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.420,1,.69,5,10,2,18
643,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,.89,1,1,8,43
644,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.250,1,2.59,13,24,3,6
645,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.400,1,3.99,3,2,3,49
651,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0.800,1,1.31,4,7,3,21
652,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.375,1,2.55,1,5,4,31
653,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.276,1,2.79,1,7,7,54
655,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.36,1,4,4,37
657,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.300,1,1.59,1,6,4,10
658,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.350,1,3.09,8,2,4,49
659,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,1.35,7,4,4,37
661,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.99,15,4,2,26
662,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.325,1,2.99,8,2,4,33
664,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,1,1.24,1,3,3,15
665,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0.400,1,1.19,1,16,7,2
668,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.400,1,3.99,4,2,5,49
669,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.200,1,1.69,4,2,4,1
670,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.560,1,1.49,15,8,3,24
671,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.150,1,1.59,8,2,3,33
673,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0.400,1,6.99,3,12,7,42
674,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.410,1,1.09,7,8,5,16
676,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0.780,1,2.49,7,16,3,29
678,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,1.59,15,4,2,32
682,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.450,1,3.69,1,24,8,44
686,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.801,1,1.49,1,7,5,2
688,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0.400,1,5.99,1,12,3,30
689,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.100,1,.78,6,6,3,21
692,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.250,1,2.59,1,24,6,6
693,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1.000,1,17.48,3,12,6,30
695,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0.900,1,1.53,2,18,1,53
698,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.29,8,17,3,
701,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0.750,2,4.49,15,23,4,40
702,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.420,1,.65,7,8,4,43
708,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.200,1,2.09,8,2,3,33
711,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.410,1,1.09,1,8,5,16
713,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0.250,1,2.99,7,25,6,13
714,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.200,1,2.09,8,2,5,49
717,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.250,1,1.59,8,2,3,18
718,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.525,1,3.19,1,8,3,9
721,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0.225,1,.79,7,6,6,43
725,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,1.09,15,4,3,18
726,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.29,8,17,3,
727,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.250,1,2.59,13,24,6,6
729,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,2,.89,1,1,7,2
732,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0.250,1,2.59,13,24,4,6
733,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0.750,2,4.39,1,23,5,40
734,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0.410,1,1.09,5,8,3,16
738,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0.400,1,5.99,1,12,5,42
743,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.100,1,.78,7,6,5,43
744,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.350,1,3.09,8,2,4,49
745,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.400,1,6.99,2,12,3,30
751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.240,1,1.29,5,7,4,18
753,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2,0.400,1,2.99,5,25,2,45
759,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.150,1,1.59,4,2,5,49
760,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.325,1,2.99,8,2,4,33
764,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.250,1,2.9,1,5,5,48
766,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.260,1,.65,5,9,4,18
768,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.801,1,1.73,1,7,9,54
769,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0.100,1,2.79,1,6,8,23
770,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.560,1,1.49,1,9,2,24
773,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.820,1,.89,7,8,4,43
774,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.100,1,2.04,5,6,7,23
776,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,2.59,1,4,4,26
778,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,1.59,7,4,7,34
785,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,1,8.99,8,2,6,49
789,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1.000,1,1.19,1,19,5,2
791,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1.000,2,1.09,6,1,8,35
792,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.79,1,4,4,37
795,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,2,.89,1,1,8,43
796,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0.100,1,1.69,7,6,4,7
797,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,.69,7,4,5,43
798,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0.200,1,2.19,8,2,4,49
800,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0.225,1,1.59,8,2,5,19
804,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.35,7,4,3,34
805,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.520,1,.99,5,9,4,18
810,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,2,.67,6,1,7,43
811,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000,1,1.24,15,3,2,15
812,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.370,1,7.55,8,2,4,41
816,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0.800,1,10.99,9,12,8,30
818,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0.540,1,.55,7,8,5,43
819,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0.500,1,1.09,13,24,4,18
821,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.750,1,1.89,16,6,2,19
822,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.500,1,2.99,1,25,4,13
824,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0.500,1,1.15,1,4,4,2
826,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.36,1,4,4,34
827,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.350,1,1.74,6,6,2,21
829,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3.000,2,16.99,15,23,3,25
832,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.79,7,4,4,34
836,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0.750,2,4.29,7,23,5,40
838,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.250,1,.55,13,24,2,18
839,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.150,1,3.47,1,6,5,48
840,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.35,7,4,4,37
841,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,2,.75,6,1,7,38
844,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0.800,1,3.19,7,25,2,24
845,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.540,1,.55,5,9,6,18
846,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,1,.89,1,3,6,2
847,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.200,1,1.99,4,2,5,38
848,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.180,1,1.09,16,6,3,19
852,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0.900,1,1.53,2,18,1,53
854,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.750,1,1.89,16,6,3,18
855,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0.400,1,1.89,4,25,1,24
857,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,.79,15,4,3,18
858,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0.500,1,2.69,7,25,3,43
862,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.350,1,1.74,6,6,2,21
864,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.400,1,.79,15,10,4,18
867,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,2,1.34,1,1,6,50
868,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.39,7,4,4,10
869,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0.250,1,2.59,4,24,4,6
871,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.100,1,.99,8,6,4,10
873,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0.750,1,1.89,16,6,2,19
875,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.450,1,3.99,4,24,3,6
878,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.800,1,6.79,4,2,4,12
881,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,2,.56,1,1,5,27
882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0.400,1,3.09,1,7,5,28
886,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.100,1,1.69,16,6,5,7
888,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0.250,1,2.99,1,25,6,45
889,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.200,1,2.09,8,2,3,33
890,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.225,1,1.39,16,6,7,18
891,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0.350,1,3.89,7,25,5,24
892,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0.500,1,1.99,1,4,4,47
893,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.410,1,1.09,5,9,4,17
894,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,1.19,1,22,4,2
897,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0.250,1,2.59,1,24,7,6
898,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.75,1,4,5,37
899,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0.900,1,1.78,1,25,3,2
901,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0.750,2,3.84,1,23,6,40
903,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.200,1,2.09,3,2,3,33
904,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,2.39,1,4,5,34
906,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.600,1,3.49,1,12,7,2
908,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,0.120,1,1.29,7,14,5,8
909,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.560,1,1.49,15,8,3,24
912,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0.750,2,4.29,15,23,2,40
917,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0.500,1,1.79,15,4,3,26
918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.300,1,1.47,4,7,5,21
921,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.200,1,.84,5,7,3,20
923,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.500,1,1.39,1,4,4,37
924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.000,1,2.99,13,24,2,52
925,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0.500,1,1.39,1,4,3,37
926,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.200,1,2.09,4,2,4,33
927,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.500,1,1.99,7,4,4,5
928,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1.000,1,1.19,1,19,4,2
930,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.400,1,6.99,2,12,3,30
934,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,1.35,7,4,4,34
941,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.36,1,4,4,34
944,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.550,1,1.05,1,4,3,37
946,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0.400,1,4.09,8,2,4,33
947,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.05,1,4,2,37
948,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1.000,1,1.79,1,20,5,2
950,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.750,1,1.79,7,6,5,43
951,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0.500,1,1.09,13,24,4,18
952,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0.500,1,1.49,13,24,5,19
