i,y,d1,d2,d3,d4,d5,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,x1,x2,x3,x4,x5,x6,x7,x8,x9
462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.500,1,.79,7,4,5,43
465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.100,1,1.69,16,6,5,7
469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.600,1,3.89,1,12,7,2
470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.500,1,.65,5,4,2,21
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.600,1,2.44,1,7,6,20
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.150,1,1.19,5,7,3,18
475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.500,1,1.35,7,4,3,34
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.200,1,.84,1,7,4,20
477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.700,1,5.99,8,2,5,49
479,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.400,1,6.99,1,12,3,30
480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.540,1,.55,15,8,3,18
482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.420,1,.65,5,8,5,18
485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.450,1,2.59,1,8,6,51
486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0.500,1,1.49,13,24,5,19
487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.500,1,1.59,1,4,4,10
488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.225,1,.69,16,6,5,18
490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.200,1,1.35,3,2,5,39
492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.410,1,.99,7,8,3,24
493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0.250,1,3.2,5,5,5,48
495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0.500,1,6.39,9,12,6,42
497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,.9,1,4,3,2
503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.38,1,4,5,34
506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.225,1,.69,16,6,5,18
510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.350,1,3.09,3,2,4,49
514,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,1,.89,15,3,3,18
515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.36,1,4,3,34
518,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0.120,1,1.59,1,13,5,8
519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0.410,1,1.09,5,8,3,17
524,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1.000,1,11.28,1,12,6,42
526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.450,1,2.99,1,24,7,44
529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.090,1,.75,7,6,4,22
530,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1.000,1,10.99,9,12,5,18
531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0.450,1,3.69,1,24,8,44
534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,2,.56,13,1,4,27
536,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.400,1,6.99,3,12,5,30
538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,1.19,1,3,5,11
539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.500,1,1.79,1,4,4,26
542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.200,1,.69,7,7,3,54
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.400,1,3.22,1,7,6,28
549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.225,1,2.49,1,6,4,2
550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.600,1,2.89,1,12,8,3
551,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.09,15,4,4,34
553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.180,1,1.99,8,2,4,41
555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.150,1,1.69,13,2,5,41
559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.000,1,5.49,8,2,5,2
560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.200,1,2.09,8,2,3,33
564,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.600,1,8.49,3,12,7,42
565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.270,1,.71,8,6,4,2
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,1,1.95,13,24,2,18
571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.845,1,1.69,7,8,3,16
572,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,2.29,15,4,3,5
574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.820,1,.79,1,8,4,2
576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.225,1,.69,7,6,7,43
578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.225,1,1.19,8,6,4,22
580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.450,1,2.99,13,24,2,6
581,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.410,1,.99,15,8,3,24
583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.150,1,1.24,8,2,6,2
586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.275,1,1.39,8,2,4,2
587,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,1.000,1,6.59,4,24,6,44
588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.250,1,1.19,4,24,5,52
589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0.400,1,3.49,8,2,4,12
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.500,1,1.09,4,5,2,21
591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0.240,1,2.15,16,6,3,4
593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.700,1,5.99,4,2,6,49
594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.59,15,4,2,32
596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.000,1,1.19,1,3,4,15
597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.370,1,7.55,8,2,4,41
598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,1.25,7,4,3,11
601,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,4,0.120,1,1.59,5,13,3,46
604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,.99,7,4,5,43
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.250,1,1.29,13,24,6,52
613,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,3,0.120,1,.89,7,13,6,43
615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.370,1,7.55,8,2,4,41
616,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.36,1,4,3,37
618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,2,.89,1,1,7,2
619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.525,1,3.19,1,8,3,9
621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.400,1,6.99,3,12,5,30
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000,1,1.95,13,24,2,18
624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.79,15,4,2,47
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0.500,1,2.99,1,25,7,13
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.500,1,1.09,4,5,2,21
632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1.000,2,1.34,1,1,7,50
634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1.000,1,9.99,1,12,6,
635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.150,1,1.49,8,2,3,12
636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.150,1,3.9,1,6,5,48
637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,2.39,7,4,4,34
638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.540,1,.55,1,8,5,3
639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.100,1,1.63,8,6,4,7
640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.400,1,.69,1,21,3,2
641,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0.250,1,1.79,4,24,6,44
646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.000,2,.56,1,1,5,27
647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.400,1,.6,1,18,2,2
648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0.750,2,2.89,15,23,2,18
649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.410,1,.99,7,9,4,24
650,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,.79,15,4,3,18
654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0.250,1,2.59,4,24,6,6
656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.250,1,1.79,13,24,2,44
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.250,1,.99,13,24,6,19
663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.540,1,.55,7,8,5,43
666,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0.200,1,2.49,15,13,4,8
667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.276,1,2.79,1,7,7,54
672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.450,1,3.19,13,24,3,44
675,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0.120,1,1.59,5,13,3,46
677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.225,1,.69,16,6,3,18
679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.000,2,1.35,13,1,7,38
680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,.69,1,4,3,2
681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.800,1,5.49,3,2,3,12
683,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.200,1,1.89,8,2,4,38
684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.350,1,3.09,4,2,6,49
685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.820,1,.79,1,8,4,2
687,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,2.19,15,4,3,34
690,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.200,1,1.69,8,2,4,1
691,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,2,.56,1,1,5,27
694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.400,1,2.29,5,7,4,28
696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0.375,1,1.99,5,5,6,37
697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,.9,1,4,4,2
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.45,1,4,4,34
700,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,4,0.120,1,1.59,5,13,3,46
703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.375,1,3.19,15,8,3,9
704,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.820,1,1.75,5,9,4,24
705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.500,1,1.09,5,4,3,21
706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.525,1,3.19,1,8,3,9
707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.000,1,1.24,5,3,4,15
709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.801,1,2.29,5,7,2,28
710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0.799,1,1.19,1,7,4,2
712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.800,1,2.48,1,16,3,29
715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,1,6.99,8,2,5,1
716,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.100,1,2.04,5,6,7,23
719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.100,1,.78,7,6,5,43
720,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.000,1,1.58,1,20,4,2
722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,2,1.49,1,1,11,36
723,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,0.385,1,2.29,7,13,8,43
724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000,2,.48,13,1,4,18
728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,1,4.99,8,2,6,2
730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,.9,1,4,3,2
731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,2.59,1,4,4,26
735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.100,1,2.49,1,6,4,23
736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.19,12,5,4,18
737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0.500,1,2.99,1,25,4,13
739,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.700,1,5.99,4,2,5,1
740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.800,1,2.09,7,7,3,20
741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,1.75,7,4,5,37
742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,1,1.34,7,3,3,11
746,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.830,1,.99,5,8,5,18
747,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,2.39,1,4,4,34
748,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.100,1,2.04,1,6,7,23
749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0.500,1,1.99,15,4,4,47
750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0.200,1,1.4,3,2,5,39
752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.400,1,1.19,1,16,7,2
754,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1.000,1,17.49,9,12,5,30
755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.500,1,.76,5,4,3,21
756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,.69,15,4,3,18
757,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0.125,1,1.14,5,14,3,46
758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.200,1,1.69,4,2,4,1
761,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,1,5.89,4,2,7,43
762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.250,1,2.59,3,24,4,6
763,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,3.99,15,4,5,32
765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0.400,1,1.89,5,25,3,24
767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.225,1,.69,16,6,2,18
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.700,1,1.79,8,17,4,
772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.350,1,3.09,8,2,4,49
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.300,1,2.19,1,7,5,54
777,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0.750,2,4.29,15,23,2,40
779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.100,1,1.09,8,6,4,10
780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.270,1,1.59,7,6,3,7
781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.300,1,1.69,8,6,5,22
782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0.500,1,1,5,8,2,21
783,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.75,15,4,2,5
784,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.360,1,6.99,3,12,6,42
786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.750,1,5.09,1,5,3,31
787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.500,1,6.39,9,12,6,42
788,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.05,1,4,2,37
790,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0.500,1,1.39,7,4,6,37
793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0.375,1,2.19,7,5,5,37
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,2,2.79,13,24,3,52
799,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.100,1,2.04,5,6,7,23
801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.700,1,6.49,8,2,3,27
802,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1.000,1,6.59,4,24,6,44
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.250,1,1.29,13,24,6,52
806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,1,5.98,1,5,4,37
807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.36,1,4,3,34
808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1.000,1,1.16,5,3,2,11
809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,0.250,1,2.59,3,24,4,6
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0.500,1,3.99,5,25,1,45
814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0.750,1,1.79,7,6,6,43
815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0.390,1,.53,5,16,2,53
817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.100,1,1.69,1,6,4,7
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.300,1,2.19,1,7,5,54
823,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.200,1,2.09,3,2,3,33
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.300,1,1.99,1,7,3,28
828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.210,1,2.29,16,6,2,4
830,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.800,1,6.69,8,2,3,1
831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.250,1,1.79,4,24,7,44
833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.200,1,1.99,8,2,4,38
834,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,3,0.120,1,.89,7,13,6,43
835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.225,1,1.19,7,6,4,22
837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0.410,1,1.09,5,8,3,16
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,0.250,1,3.59,1,25,3,45
843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0.400,1,4.09,8,2,4,33
849,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.150,1,3.9,1,6,5,48
850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1.000,1,1.98,8,11,6,2
851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.250,1,.66,4,24,6,43
853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.150,1,3.47,1,6,5,48
856,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0.400,1,2.64,9,12,8,18
859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0.410,1,1.09,5,9,4,16
860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.801,1,2.29,5,7,2,28
861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0.200,1,2.19,4,2,6,49
863,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.200,1,1.99,8,2,3,35
865,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0.360,1,4.69,3,12,7,42
866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.400,1,.63,3,20,6,43
870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.410,1,1.09,1,8,5,16
872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.450,1,2.99,4,24,3,44
874,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0.100,1,1.09,8,6,9,2
876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0.390,1,.45,1,16,7,2
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.36,1,4,2,34
879,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.500,1,6.39,3,12,7,42
880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.270,1,.71,8,6,4,2
883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.700,1,1.79,8,17,3,
884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.275,1,1.43,3,2,4,39
885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.250,1,3.99,13,24,5,6
887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.260,1,.65,5,9,4,18
895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.300,1,1.69,8,6,5,22
896,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.400,1,5.99,1,12,5,42
900,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,1.79,7,4,5,34
902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.830,1,.99,5,8,5,18
905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0.200,1,1.69,8,2,5,1
907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,1.75,7,4,3,5
910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1.000,2,.83,6,1,7,50
911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.350,1,1.59,8,6,5,2
913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,1.29,1,1,9,36
914,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,3.19,15,5,3,31
915,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0.120,1,1.59,1,13,4,46
